id,text
624524416278396928,"Me : kian I love you Kian : I LOVE YOUUUUUU
 I can't get over today omg"
624524415955415040,@Uber_Delhi no supercars &am now no ice cream in so many Gurgaon locations pls add more locations!
624524413275389952,@lugellhorn I hate you (( see you at 9:15??
624524412163911680,@Vequafied I'm bored 
624524407982137344,@Muselshoux whyyyy le ?
624524406702780417,"@HaticeBieberr FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624524400360972290,.@tanha_messiah My words were just satire on a general situation. Why are you hurt so much? 
624524400172253184,"Regretting this peanut butter sandwich rn, sore in my mouth is making things difficult (((((("
624524398939258880,Garden update: my trees are gone htt//t.co/V8OH886Z2Z
624524396921753600,@rickygervais beers are lovely 
624524394258247680,My assignments have been failed 
624524393310334976,"@vinrana1986 Say ""Hello"" to Viners Palembang please "
624524388877012992,@TourWithAriana_ I'm sorrrrryyyyy!! 
624524386930798592,Aww amber 
624524385391525888,im so sure fany is so happy now 
624524377694932992,@zoeeylim sad sad sad kid it's ok I help you watch the match HAHAHAHAHA
624524370040500225,@TheMercedesXXX @Gavin_McInnes @TheCumiaShow It's too early in the day for a boner. Have mercy 
624524369637675008,"I AM MAD, YUKI EGG. &gt( SEE IM MAD &gt( &gt( https/t.co/h7JKvKGOa5"
624524364826968064,Looks like it's finally time to get rid of the old 2500k https/t.co/WvQhzYxJuc
624524363593707520,will i ever hear mary did you know live (( htt//t.co/E9f2HZ4jgV
624524362708692992,((( | Jake Gyllenhaal talks the impact of Heath Ledger's death htt//t.co/OiyooLa3GV via @EW
624524357142851584,@superllex miss you btw 
624524354664034304,Cold+Cough= 
624524352319561728,@HammerEmma I see. Oh hunny U know I'm at the end of a line if u just need a friendly ear. I know I've said that b4 but it still stands
624524348288827392,"my data just depleted, I wish it could come back and say ""I'm sorry Mbasa, I was joking. I'm still here"" "
624524346615328768,@misses0wl breaks my heart cause I'm not at hard 
624524345734397952,@tyrafendy kat office client you?
624524345281507328,@betabetic esp when it came off for an hour for x rays. ( hope). Makes you feel like crying when you have to go back in 
624524342559379456,"@biobio1993 aah, maybe they're just the type who blocks people easily? at least it's nothing personal then, but yeah, it still sucks...."
624524342009790464,Anybody here with a collection of all Suits episodes from all seasons? Pa-copy. 
624524341326282752,Woke up with another migraine. ... Need proper rest but at moment I can't.
624524339921223680,@4JStudios Now you made me really angry and sad ... NO NEW BIOMES! ...
624524338167812097,@sociopathslut same I was at the mosque w I had to sit outside the whole time and it was smelly I'm so annoyed
624524335806590976,This taxi is emptier than Ciara's concert 
624524332375609345,@HUNCH0 my stomach hurts so bad 
624524325832536064,"@SeaveyDaniel have fun here, even though I won't be able to see you ("
624524324582526976,@TwilitArgorok I hope everything's ok. *hugs* 
624524318479773696,Omg nooo (( https/t.co/RbkIa080Il
624524317871570944,I'm not tired wtf 
624524315359318016,: (Vine by luke clips) https/t.co/UB4OLW7ACW
624524313199140864,aw bb 
624524303967502336,@Melonenbrot yeah and too tall 
624524300700262400,I don't wanna go home just bring the English food over here and I'll gladly stay here (
624524297357402112,@TheUselessThree @dawid_pink I'm sorry. 
624524295591563264,@idgitadhg i'm sorry
624524294861643777,@nayybear hahahaha that wasn't my intention!! I turned away and he said something so I turned again and that's when he kissed me 
624524293859217409,@wtfxmbs AMBS please it's harry's jeans (
624524292051472384,mayday parade is just feels 
624524287576137728,i know right huhu sad lyf 😔😔😔 https/t.co/rMdMCuYyNH
624524286510899200,@demiroberts_ August 13th x
624524284371845120,A sad new for the animal kingdom htt//t.co/I7N9cinihz
624524276780003328,You saw chris brown ((( https/t.co/Pm8mxoGpEn
624524273084841984,so cute htt//t.co/K2nuJxaZja
624524270304034816,I miss my mom. 
624524269125369856,@sannastenman yeah but it's a bit risky to count on that 
624524266088865792,@luke_brooks @YouTube come back to cologne please 
624524263219834880,"@_avonsparadise_ FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624524256123203584,@_Two_Devils it doesn't help my Itunes doesn't work so I can't buy anything ((
624524255238094848,@ecclestech @ScarletBlue9 Weather app says rain tonight into tomorrow. Sit in the car &am watch the footy
624524254395138048,No babes on there 
624524247680045056,@TheUselessThree @IKyaa_ I wanna duo 
624524245435985920,@jungsilhoon i do like ballads but idk (
624524245209612288,@larakiara Same 
624524242860650496,I need a massage (
624524241216647168,@cabeIlovato wtf body goals 
624524235688570880,"But I was told that I'm becoming a bit of a bish, so maybe I shouldn't "
624524232815460352,Our lovely intern @NicolaPantelli is leaving us today but look at all these yummy treats she brought us! #yumyum htt//t.co/zR2iuOYO5H
624524224351211520,Cathy's story is basically about a black guy singing 
624524219381121024,Missyou bishes 
624524218462396416,Ruby rose ko tou maine pora stalk karlia Omg beauty khatam bandi pe 😭👑 why TF she's so Pyaari but not me 
624524212862980096,@thatdavidmiller oh gawd i really need to get out more.... i understood that whole thing 
624524210640191488,"Great review for MASSIS tea. We miss @TasteofLondon #ThatSelfieThough
 https/t.co/rWEjE5uOjg"
624524206361829376,@alma @iamrrr ON LOOP... Bad news for the people I have to provide feedback too though 
624524205384691712,Packing is such a nightmare 
624524204403089408,@kmubmik ofc not allowed but some fans are managed to take some picts.. the risk is they caught by the security and got kicked out 
624524202343800833,@ebookwoman oh dear 
624524201446146048,Aishhh... the stream getting slow and more viewer... (*
624524200800194560,@clawdeeeeya (( me too i have exams soon sighssss
624524200045207552,@annaspargoryan It was burnt toffee 
624524198862458880,okay she doesnt want to talk to me then I will stop 
624524197700612097,True..... Honesty is a very very very lonely word!!!! 
624524197113556992,@TimInTraining @chris_slight78 @ThermoGrenade @rossario @anj100 its #CheatDay and I've ran out of protein 
624524196362588161,I WANT ( htt//t.co/aZN2zOScb1
624524195112873984,Sissi made a tote bag for me for my birthday and i use it all the time and now its slowly breaking and it makes me really sad 
624524194613723136,I'm going to sleep before I upset myself any further 
624524188397649920,I miss Church helping me get into my Armor 
624524183700017153,No Delphy 
624524178797002752,@cartinelliaf i miss them ( but i hate pll (
624524177463119872,so teen top actually performed under the rain yesterday.... fk are they ok (( but im still v proud of them la!!!
624524170228015105,@PrincessSGB Please @PrincessSGB 
624524170219552768,whens my cat coming 
624524164125327360,"Sel, Beth come to Serbia! Serbian Selenators and Motavators are so sad! 💋❤💋❤ htt//t.co/mQrHl6Guv0"
624524162699145217,ZAYYYYYN 
624524160975417344,@hfaithdavis poor kids momma died 
624524159603703808,@ohanakian @KianLawley what happend to kian? is he okay?
624524158085410817,@the_rebel_in_me @swanqueentacos awww. Imperative. #TRMDHesitant
624524152829931521,Cleaned my room! YAY but panas af 
624524145926238208,That was the quickest blood test ever but my arm hurts 
624524144030433280,I just slept in cause I really didn't wanna see everyone get their Jacob tickets when I wasn't allowed ((
624524141543227392,Fuck sake ! Hamstring injury for delph not another Rodwell
624524140855209984,none of my friends came 
624524135776055297,@JoshThomas87 @Please_like_me WHat? Wasn't it supposed to be out in August?? 
624524135205601280,"@ComfyCooCoo @fairlylocalden_ the problem is tracing, many people do that and claim they are an artist which is not how it works "
624524134509211648,@sasshoseok did u get called by tp law? 
624524133917835264,We don't have chocolate milk powder anymore 
624524133859135488,@WLK_SNaeun teeth so I can smile wider
624524131120324610,This honestly makes me sick to my stomach. RIP to all those who lost their lives last night https/t.co/yA72N10piP
624524127228067840,Pains in my tummy an back keep waking me up literally can't get comfortable
624524126904975361,@KelseyjRenwick I did notice where are you working now?
624524126053494784,"@BloutAngelina FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624524121389572096,@IndietracksFest @mr_omnibus I thought he was too! 
624524117799272448,@outsidezoella thank you bruno I had just made it to 1.8k too 
624524115664355328,wish I was going to ed in croke park today 
624524108110233600,Has anyone had to deal with Toll before to get a package? I don't understand their website 
624524107489628160,still not back in shape 
624524106566864896,@_khooie I went all in too (wasn't much) I swear I'm the unluckiest bettor...
624524106130591745,"@GaganCh57575757 FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624524106038312960,NSTP Class tomorrow 
624524105459433472,31 units for first sem of second year? Please tell us you're kidding. 
624524105404911616,"@cappucinoclaire i got this from google image, and now i don't know where is it bc i already closed the browser sorry ("
624524104327016448,I'm too tan ((
624524104033435649,i still really really really really really like chipotle but chick-fil-a stole my heart 
624524099428175872,@GHilalCelik evet 
624524098719211522,@bornsinqer so lucky u. we dont have ramadhan holiday. only eid and that's only a week i need more
624524091442266112,Hard to save a live... &lt3 #Stexpert #RipStegi @byStegi
624524089558962177,Nickyyyyyyyyyyyyyyyy wtf did you do ¿ 
624524089172963328,I seriously don't want to go back. (
624524086488645632,"@lewiismynewt FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624524086446665728,#ZaynComeBackTo1D #zayniscomingback don't fucking play my emotion please... who started this....... 
624524078548971520,"@OfficialCK2013 got an image as the header of the website, and it won't centralise "
624524077877886976,"@sophielbradshaw We have discontinued this product, Sophie. Really sorry for any disappointment We will pass your feedback on!"
624524074274848768,@chattsss tbh idk ask around
624524069761781760,"@pickledog47 @FoxyLustyGrover Its Kate, tho!! #sniff"
624524067576655872,I'ts buffering for me 
624524066808950784,@swiftstruelove let me speak *struggles*
624524065336786944,@Ch4rm41n3 aww damn and haha will do!
624524061864034305,@RafaelAllmark please follow me again!! 
624524060890931200,So glad i don't bother with make up at work. Been outside all morning and my face would have gone down the drain by now. Bloody rain. 
624524060131618816,@_nurannisaaa @fatinrafezall @_atirahmatasri @aiifanadhirah @farhani_nfr @_ainzuhraa @athiraidrus more precious when its never end 
624524055731777536,why u so fab (( @.therese hahahahaha creds @_sheenapadua htt//t.co/qcwv8In7jM
624524052833501184,"https/t.co/TVnpczmZZ8

IT ENDED SO SOON. T_T

It hurts that one of them has to be eliminated. They're all so good. #TeamZiPal

SMTM4"
624524049784401920,"@elenadickinsonX ty, come home tonight tho ((("
624524047687102464,Doing my assingnment whilst watching the game lol i hate life htt//t.co/sxeh7LUH4q
624524046269566976,@imamjan123 awwww thank u i Editied it on my old phone ... but it dont work more 
624524044902244352,Nakaka Beastmode. I lost my ID 
624524044021465088,OH MY GAAAWD https/t.co/ZAd3jg0jzF
624524040561139712,@hazminge @emliviaroney @maxdjuric @arthuredmondss but Jane said I'm welcome ((((
624524036270206976,"@SensodyneIndia Yes, I love Mango ice candy but #ToothSensitivity robs me of the fun I could have had "
624524033133051904,@RafaelAllmark why unfollow??? Please follow me again!!! colombia loves you!!
624524026019454976,@aryanswift6 please (
624524017093861376,Future didn't show up 
624524016150122497,@jvkho9997 thanks yots. Labyo miss you (
624524013793079296,get well soon pretty😘😘 — pano mo nalamannn bebeee? thankyou 😘 htt//t.co/CVOT0DGrAy
624524013218365440,oh no i'm too early 
624524010777227264,“@AlejoDoe: @highimvale damn they stole my home girls phone too”got me fucked up 
624524010512986112,I need to stop being so hardheaded 
624524006557814784,That lonely moment when the only text message you get all day is from your cell phone company. 
624524006218178561,but when you call me baby I KNOW IM NOT THE ONLY ONE — eating Zach's Burger Xpress
624524003529637888,@misslolitalove that's true it's trying to get rid of Katie Hopkins to no avail
624524003332337664,I'm really just up 
624524001776308224,Can't sleep 
624524001549815808,Every night I take hella melatonin &am every night I take like a 2-4 hour nap until I'm wide awake &am it's the next day again 
624524000983687168,@sarahbournex me too determined not to feel ill for tonight!!!
624523989717774337,@inespsousa9 not me! 
624523986282643456,So cold here in the office huhu No more tasks to do but I'll be here until 9pm hahaah!!
624523983908552704,"""@alyaeldeeb12345: I miss Chris ' voice "" same htt//t.co/5houV3sq5l"
624523982507798528,@ThisGuyCanUK Oh that's a shame! We're really looking for people that have written about it before and frequently do it! But thank you!
624523979127169024,Hope that person is in jail https/t.co/uYofSgIBVA
624523978221031424,weirddd 
624523973435326465,Everyone is happy bc they have amazing friends bc of 1D then here i am still waiting for my internet bestfriends 
624523971493412864,Head ache ((
624523971241717760,@JRF7F RUINED &gt(
624523967873744896,i need more donghyuk stans in my tl (((( where u guys at
624523964623138816,@zoellaftmendes but why? 
624523959418134528,I miss Beks' original body since episode 13 
624523958918909952,reynoldsgrl either deactivated or got suspended i wanted to shade 
624523958860144640,just got home.. heavy rain 
624523957497163776,@TheStonePilot sorry 
624523956675084288,@TheLadyShelly haha I feel so naked without ole beardy tho 
624523950211641344,@HelloJP How did you get it?? I've been trying for ages and no joy! 
624523949737533440,I want to sleep why am I not tired (((
624523944226193408,this song is freaking saaaaaaad 
624523943404134400,"Sorry guys, no new video this week! "
624523943102300160,"@mr_omnibus @IGetSpellbound aw that's a shame, we thought you were! We'll miss you "
624523942074527744,"@palmirabieber FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624523940786864129,what happen to the kaussies? 
624523940015161344,I was looking forward to this Pixels movie and it turned out to be a bummer 
624523938991738880,its okay bae~ its okay i wanna hug her already. #FightingMCIrene htt//t.co/BGV6mxYfGt
624523937179828225,MICHAEL'S EXERCISING AND YEAH IT'S GREAT AND ALL BUT I DON'T WANT HIM TO LOSE THE TUMMY ((
624523932792524800,@aryanswift6 done please pick me 
624523932075331584,finding old pictures with my long hair makes me so sad 
624523922592112640,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored please let today be the day you finally follow me������♥♥♥♥
624523920725659652,@dtoxdliving it's wet and miserable here (💦☔️ missing my morning yoga &am drink in the sunshine! 🌞💃🏽🍹 love to you all. xx
624523919840509952,@chuchuxiu thats so mean!!&gt( i dont like him how rude! also aww bc they had to keep u away from the snake damn they shouldve moved him
624523918519304192,Fucking shit stalking her account 
624523917437177856,"""zayn is coming back on july 26""
srsly guys? how many times did you say that?? ("
624523914845233152,Georgia and Saffron are amazing and queens and I am just a poor peasant wish i could be more like them...
624523914165792769,I got no sleep 
624523913045749760,@valentinalmao @mgchalsey ahh im sorry i didnt reply back i miss you too!! also i wouldve tweeted u on that acc but ive been having
624523912584515585,NFINITE New Update - Hoya ~#Admin_Myung SLP htt//t.co/67Qf4l0zF2
624523901763104768,"The saddest thing is when you are feeling real down,you look around and realize that there is no shoulder for you….! "
624523896646074368,"laomma design; Kebaya &am Wedding Dress. Bandung - Indonesia
LINE: laomma, 7DF89150
WHATSAPP : (+62) 089624641747
Instagram : Laomma_Couture"
624523895467573248,"@_BeatrizHoran_ No, I can't "
624523895240945665,I feel so drained like omg like so tired physically and mentally how haizzz and my eyes still hurt urghhh sat sun cant even stay at home 
624523894997651457,"I'm really trying hard to level up my working-on-a-tight-schedule art for comics, &am I know sometimes the art looks off, but ganbarimasu"
624523893970067456, now im feeling lonely wth https/t.co/6NrxEGjSv3
624523884277166080,@ElHenderz @EllaHenderson livid - it's still not working 
624523881907396609,oh that actually made me sad lol ((
624523881856921600,wanna sleep 
624523878086238208,@jethrocarr double whammy 
624523877692145664,How unlucky would it be if I was dying and passed away just before ed came on stage #
624523873736896512,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored please let today be the day you finally follow me������♥♥♥
624523873267150848,Quuuuuuee friooooo 
624523869106405376,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored please let today be the day you finally follow me������♥♥
624523867634073601,so... it's raining again... so much for running... 
624523865960660992,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored please let today be the day you finally follow me������♥
624523864085819392,@nicefurby my dad said no sorry 
624523863054000128,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored please let today be the day you finally follow me������ ♥
624523860411461633,@keelzy81 fat lady parts 
624523859375558656,@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored please let today be the day you finally follow me������
624523854866558976,@BTS_twt please take me there (
624523853981712384,wtf stereo kicks 
624523847358779393,@marmice08 (((((((((( but hopefully chwang will still drag him out to eat later sobs
624523844959752192,Add my KIK - lorm823 #kik #kikmeguys #blonde #rp #kikmenow #indiemusic #selfshot htt//t.co/W07JltA7Fy
624523840664784897,@natalielms95 @jxhun @SharonMelaniex why is this so accurate (((
624523839142293504,I cant stream 
624523832372690945,Feeling unhappy today 
624523832045350912,Omg no Amber (
624523830233563136,Looking for fun? SNAPCHAT - jennyjean22 #snapchat #hornykik #ebony #trade #models #elfindelmundo #webcamsex htt//t.co/s0wlxvFdeV
624523829709180930,@Alex12Rios hey that was mean 
624523827523948544,I told myself I can survive living alone for the rest of my life but I can't even be left alone for a day 
624523827259809792,@_NathanSinclair well rude 
624523825208668160,I wanna buy the #calibraskaEP 
624523823551885312,@taekooknet No I didn't Hahaha I wish T.T You?
624523823035998209,"@Craig_J_Hastie @MassDeception1 lolzz, unfortunately dats how it is "
624523821521993728,@chris_slight78 feels
624523820888641536,I keep having the worse dreams with Corey in them 
624523820687298560,@DeeJ_BNG I appreciate the weekly update but more weapons than ever before are on the way? we have nowhere to put the one we already own 
624523818984341504,@EdeLabayog yup thank you! Huhu mahirap? 
624523818275463168,T H E D R E A M is dead (( Guess it's time to get to sleep. Hope it works later today and I can get some games with Nash
624523816702619648,My body system don't want to accept those foods 
624523816623058944,@feleciaag20 oh gosh i love it so much ;__; they have those fried noodles?? Love💜💜💜 but they stopped selling them here 
624523816560132096,London is veeeeerry wet today - this is more like summer as I know it! 
624523808142004224,@sunggyu_ph saw it being rted orig tweet by @/starholicxx (
624523806779047936,"justinbieber can u pls follow me on &gtaianerufato&lt; i've been trying for too long ilysm baby! xx (July 24, 2015 at 07:17AM)"
624523805906587648,"@HoneyMustardHoe I was kidding, get out your feelings"
624523802668437504,SONG FROM@THE FIFTH ALBUM I AM SO NOTR READY HWY IS NIALL SO CUTE : htt//t.co/THMLVQlDAw
624523795672403968,"@mohsinmalvi19 @wishrajpoot @DrAzharAliKhan Nothing except lie, fraud, double cross, diplomacy, survival of fittest, zero tolerant..... "
624523793189343232,@Rinerh -hugs- I really wish I could love I miss you.
624523793139044352,@aileenlykacholo miss you. 
624523790710521856,@burgeeem always remember to take a shit bb gurl. 
624523783387377664,@carouseldiary We're sorry to hear this How is it now? Try the following steps: htt//t.co/E9MkbTy6ke &am let us know how you get on.
624523781101473792,"@moby307 So true, yet many know this and choose to not heed the notion xx "
624523777842520064,Unfortunately today's performances at Pier Approach will not be going ahead due to the weather. htt//t.co/PidhDm1ga3
624523775070105600,crying to get rattle robe 
624523774012993540,@shaanb24 Just looked at your previous tweets and seen that this message was due to a hack Hope you got it sorted!
624523772951965696,@swgzl do you not like ballads i think it emphasis their vocals a lot so im happy they chose to promote one
624523772436062208,@bmthofficial They are all sold out (((
624523755956609024,"@nat_broco erm, what's that like then "
624523754312495104,can't announce cool show today so wait until monday thanks 
624523753687531520,@Abby_Lee_Miller hey Abby.can you help me persuade my mum to come with me to see in London please?
624523750638137344,Lmao just realized I tweeted the wrong lyrics 
624523746741776384,@amellywood but but but but but emily's birthday 
624523745974165504,@httpbethx i packed all my socks for camping so i had to wear odd socks 
624523742480351232,.@GoonrGrrl @TheDemocrats I can't see how she can possibly be elected - FAR too much baggage. But people see what they want to see 
624523741389815808,So cold 
624523739674316800,"＠maverickgamer_　July 24, 2015 at 07:17PM 　"
624523737484779520,"@DADDYNAMJ00N @bbydesu No~ I mean, that @bbydesu hmm, omg Im so slow "
624523733693132804,@karinatuano shiiiit. Kamiss beh 😭😭 Thank you bby. :* I miss you love you mwa.
624523732904751104,My mommy left 
624523732208386048,@abigailjacinthe hi ate i know she loves you so much but maybe she's having a hard time right now.
624523729079508992,Very sad to return from holiday to find @MissCatJames not on my radio in the morning and @TomNewittDJ not doing BC drive @wearefreeradio
624523728744005632,@tooshiin but dat was fun while it lasted 
624523725719732224,Why do people scream so much before/during fighting? .. You're only hurting your throat stop it 
624523725447131136,@xfiIes ) IS there A CAT CAFE IN MELBOURNE
624523722523672576,Movie marathon anyonneeee ((( loner af
624523716941205504,So fricken cold 
624523713262809088,@AntPHall that's annoying! That's the one I'm using and it's really good 
624523710490349568,@AudreyPelan @CLGDoublelift meh rito pls do something 
624523709840257024,Friendzone 
624523705285148673,Although it's 3 am here when their panels start...I'm gonna miss everything...
624523702080663552,@KollyBuzz repeat audience ?? 
624523700642000896,@messiluonel @dragbackfake I only got one month in June 
624523700403093504,Take me back @ Hsm Canarios Park Hotel https/t.co/lvNoJfG20f
624523699140464640,im sorry im getting all personal and stuff but its really bothering me and i cant stop crying about it but i dont have anyone to talk to 
624523699123675136,I wonder when I'm gonna see all ukiss members as one again 
624523693989957632,@Napolitano29 i wish i was there too! but we have to have faith that we'll meet Sam and Kurt one day! one day...
624523693151158272,@bahadirylmz @59saniye my friends fatma'm 
624523690324049920,@austinh_44 damn Alex has more swag than me (
624523690248572928,@caylahhhh lmfao seriously??? I can't remember if I did honestly..more likely tho (
624523688918921217,Missing you 
624523684716216321,@Real_Liam_Payne please follow me i have been waiting for your follow back please follow me back or retweet or reply this 
624523680702279680, update: htt//t.co/HPhnCQuvy3 via @YouTube
624523679939096577,"@Welshwonderland @sarahlohse @newdayevent @newdayServers Oh no, I forgot I'd be missing your cakes - and those FLAPJACKS! #countthecost"
624523679628664832,I want IHOP 
624523678341038081,@angelhairhes i dont have snapchat 
624523676092862464,"@MaverickLowe @CTC_Cyclists Yep but oh so common of infra, still being rolled out now, in this Country "
624523671365771264,@comedyorjoke so true 
624523667792203776,@bttrcpxljp done can u please give them to @tenderkjss ? i know im late sorry 
624523663799394305,@mrowklis ((( thank u bby. i love u too.
624523661135884289,Can I just call into work 
624523654605377536,last day 
624523651111497728,I want to sleep 
624523644639666176,2nd thoughts on college (
624523644148957184,where do u guys stream? my stream is so lq im - 
624523641238130688,"you, with your words like knives ("
624523637857615872,Can't sleep cause I've had the worst anxiety all day ugh can I just stay home tomorrow? 😞 #sotired #mybrainneedstoshutoff
624523635290734592,Was so exited to get a maccies breakfast but no I was 10 minutes late and had to get a burger and cheese bites 
624523631952011264,"@nuriaagonzalez it was amazing!! Such a short trip though I wanna go again, but for more days!! How's Spain? X"
624523630458703872,@Ironlings_ Sorry Mr 25 
624523624960139265,@WayneDavi1 so pleased it went well Wayne! Shame I couldn't be there x
624523621667450880,"wtf,i make new giveaway acc again...and now can't to tweet anything again!! "
624523618672750592,I wanna talk to people but I'm scared they will find me annoying and tend to ignore me or not interested to talk to me (
624523614281281536,@Wendypup2 I could get a black 510 and a blue silicon cover for it .. but its just not the same 
624523613438259200,No one thank that they have me bc of 1D! I H A T E M E. Kbye
624523613148844032,@CHONIM91 btw ini sore say 
624523612595204098,I hate how they didn't have their first win yet (
624523610607058944,@c_tuilagi Anytime Lil Nigga!! 
624523610418450432,@elmyra I tried to support but only UK citizens can sign 
624523609365614592,@gotshinee so low compared to their ranking on mcountdown (
624523604672299009,5h + kids makes all (\\\
624523604672167936,People change and it's not always for good 
624523599995621376,"I'm sure ""@MTNza: @ThapeloMokz It would be sad to see you go Thapelo \OP"""
624523599567654912,Chocolates and peanuts ...... 
624523596078026752,Civ 5 just crashed in the middle of a marathon game... 
624523595906215937,Wooden Mic neh! 
624523595855761408,That is so embarrassing i texted the wrong organization gosh
624523595167838208,lost all the excitement for my birthday 
624523593662234625,hate it when people don't text me back 
624523592521289728,@holaitsali deactivated 
624523586510786561,“My mouth can’t translate the things my heart says.” 
624523583457357825,@FontanillaTrish @GwnLndch Today? I don't have 
624523582085791744,Mine still isn't working wtf? I missed my daily chances and going to miss out on mecha-totems if this keeps up 
624523581708374016,This feeling.... Miss her badly. 
624523574968057857,Nak tgk paper townssssss sigh 
624523573693153280,Too early 
624523571214184448,"""@ghrxoxo: jokid (( https/t.co/dOl68YFRe6""oyyy"
624523570857791488,i miss being a kid. i can't believe I'm doing adult stuff like paying rent and bills and doing a degree and shit like . the fuck??!?
624523569704243200,"@PatriciaPrecios @WilliamEdenDude @PiooooPiolo @MagandiaAdjrani @ipcasongsong @Rapamigz @akosizen tomorrow again, please? "
624523565635870720,"“@Johnny_Spacey: @Mandi_Tinker yes, very inconsiderate of them. ” why???"
624523562380955648,Pray for the kids 
624523554738958336,"wow i miss my long hair , my braces , &am softball htt//t.co/XysuSB0fxK"
624523553535328256,and more and more and more anna https/t.co/JxjroNcY
624523552402706432,"@extended5H FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624523549991047168,should i apply for tomcat? 
624523548384587776,@AgathaChelsea18 Miss You Chel 
624523541606739968,@jemphillips We don't like the sound of this Jemma Try the following network steps: htt//t.co/iL86HQ4Uyh &am let us know.
624523533901799424,@HeyImBeeYT idk how to use those 
624523528117858304,@AsdaServiceTeam which is only good if I'm receiving delivery otherwise I have to leave a detailed list of with offers OH needs 2 check 
624523525479501824,matchy matchy d elsa hair ( love u soo much! htt//t.co/gySQ6arggu
624523524678512640,@iamsrk please dont postpone it any longer! 
624523523768201216,karin honey i want another vist 
624523523378188288,I'm gonna get high blood pressure one day lol I'm eating too much unhealthy food htt//t.co/6i0NhiKivf
624523520454868992,Pains propa knockin me sick owwww
624523519330779136,"Bacon sandwiches for @KateWyvern &am @benjaminwyvern in the Marketing office, but I'm on pre-holiday diet boooo #meanies #deathbybaconsmell"
624523514922426369,"@BiebersxGalaxy FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624523514679312384,@Uber_RSA I'm confused What do I put in the inital location? #UberIceCream asking me for location and destination
624523512112414720,@WeeklyChris what happened love? 
624523506240204800,"So now F(x) is 4 members?? Just Victoria,Amber,Luna,And Krystal??? No giant baby again in F(x) https/t.co/RXtJdTElW5"
624523504709283840,@kirstin_taylor @genmakeup but no picture? 
624523494760431616,@yearsandyears come to singapore 
624523491912626176,the last concert I went to in this stadium tomorrow's show is in was justin 
624523490733850629,@ArysaAri Why can't I retweet your stuff (
624523489584787456,@_ajaaaa where r u gonna be Sarajevo??? I live like 2 hours from there 😩😩😩😩😭
624523488187920384,@GCTitans team has fallen apart unfortunately no energy it seems 
624523487672037376,@alyciasmarie but i wasn't (
624523485612634116,haix I wish I was an sp student (( everyday can go breakfast when im late for class already haix
624523483830063105,"@CLOUD9CABELLO FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624523479702843392,@KzhaKish then tell me how? 
624523479421849600,"@platinumgames why is this not on Wii U, did Bayonetta 2 and The Wonderful 101 really sell so poorly? "
624523467254276096,"@BillyNeyMates yeah just saw your other tweets and completely agree, we're not moving quick enough on transfers though "
624523465983287296,(( dropped again htt//t.co/jkopvoFnqq
624523465140342785,"@lewpylew78 work was no longer really doable (I drove as trains were awful), so moved agencies, long story.Miss everone though R U OK x"
624523464578351104,@mattyelvin11 don't have any gonna order a jps soon hopefully they have some
624523464158777344,I miss mamabear so much 
624523462191677440,I thought finding someone was hard but finding them and trying to make them stay is harder #imintoher
624523455648690177,@PeterAspsjo Oh no that sucks! 
624523455250051072,I need to go school shopping. School starts in almost a week 
624523454860103680,@Chivski232 so bad 
624523452435726336,"@likeafigure8 FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO "
624523452062507008,"@taylorswift13 UGH,I JUST WANT TO BE WITH YOU RIGHT HERE AND RIGHT NOW,I NEED YA TAY. You are the only one who understands me. "
624523451982868480,"@itsNotMirna so true, I voted for them so many times Underrated just like all of Slovakia's entries "
624523451647307776,@AahliyahR it's not funny 
624523451299033088,@itmeailung I know saklap
624523449910759424,"Sadly, I can't see my grades yet bc i have a hold order in rizal lib "
624523447293636608,Baby https/t.co/lMAAJ9Kmvk
624523446609965057,gonna miss it there 
624523445447999488,@matty_lam @SkyFootball I'm not watching because I'm working but I'm not interested in man city anyway 😂 hope they lose
624523441144786944,@yearsandyears I wanted to go but I don't live near any of these places at all (
624523431770390532,@band_enthusiast it wasn't in class but the entire school had to discuss it in their advisory period but no one took it seriously 
624523425017655296,"@iliketobecrazy ja dit dus, I know the feel "
624523423142780928,@gabrielecirulli life is harsh sometimes 
624523421976637440,@Louis_Tomlinson school start next Monday ohgod 
